"total","numF","lat","lon","id","name","prct","top25"
67,17,40.832184,-73.905563,360004804457,"HARRIET TUBMAN CHARTER SCHOOL",25.4884667571235,0
31,17,40.839151,-73.905106,360004904470,"ICAHN CHARTER SCHOOL 1",54.5063538611926,0
70,23,40.822773,-73.921607,360005404452,"KIPP ACADEMY CHARTER SCHOOL",32.7979407979408,0
75,16,40.755821,-73.924151,360005704804,"OUR WORLD NEIGHBORHOOD CHARTER SCHOOL",20.9236396890718,0
52,20,40.749882,-73.885101,360005904803,"RENAISSANCE CHARTER SCHOOL (THE)",37.2296742403504,0
48,0,40.840247,-73.918591,360006604877,"FAMILY LIFE ACADEMY CHARTER SCHOOL I",0,0
94,0,40.801566,-73.935357,360006804870,"HARLEM PREP CHARTER SCHOOL",0,0
53,17,40.821407,-73.941061,360008005528,"HARLEM VILLAGE ACADEMY CHARTER SCHOOL EHVACS",100,0
84,28,40.810752,-73.956087,360008205526,"KIPP STAR COLLEGE PREP CHARTER",33.2872291378515,0
77,15,40.81243,-73.948162,360010805640,"HARLEM CHILDREN'S ZONE PROMISE ACADEMY CHARTER SCHOOL",19.4979283451133,0
71,0,40.80176,-73.955596,360010905641,"OPPORTUNITY CHARTER SCHOOL",0,0
66,0,40.823208,-73.8972,360011105662,"BRONX LIGHTHOUSE CHARTER SCHOOL",0,0
53,6,40.834097,-73.858613,360011305688,"BRONX CHARTER SCHOOL FOR EXCELLENCE",11.3951354969876,0
68,25,40.689731,-73.925166,360011605708,"BROOKLYN EXCELSIOR CHARTER SCHOOL",34.0562555172137,0
35,0,40.806138,-73.948568,360013905776,"FUTURE LEADERS INSTITUTE CHARTER SCHOOL",0,0
74,24,40.8062,-73.941011,360014005777,"HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL",32.3212355212355,0
54,14,40.799172,-73.933593,360014105778,"HARLEM VILLAGE ACADEMY LEADERSHIP CHARTER SCHOOL",94.9223416965352,0
78,53,40.819609,-73.95729,360014305781,"KIPP INFINITY CHARTER SCHOOL",67.9487179487179,0
75,79,40.705968,-73.961927,360014505814,"WILLIAMSBURG COLLEGIATE CHARTER SCHOOL",100,0
52,20,40.662747,-73.992364,360014605815,"HELLENIC CLASSICAL CHARTER SCHOOL",36.8396663577387,0
76,0,40.677468,-73.942015,360014705821,"ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL",0,0
82,10,40.672436,-73.937226,360014805822,"KIPP AMP CHARTER SCHOOL",12.257501091635,0
71,0,40.663773,-73.89328,360014905824,"ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL",0,0
56,10,40.656367,-73.951583,360015705846,"EXPLORE CHARTER SCHOOL",17.8914835164835,0
111,29,40.81511,-73.945866,360015805847,"DEMOCRACY PREPARATORY CHARTER SCHOOL",26.0539545069932,0
53,14,40.695165,-73.977882,360015905898,"COMMUNITY ROOTS CHARTER SCHOOL",26.0199967747138,0
21,23,40.822112,-73.894393,360016105893,"SOUTH BRONX CLASSICAL CHARTER SCHOOL",100,0
80,80,40.815803,-73.885306,360016505889,"HYDE LEADERSHIP CHARTER SCHOOL",100,0
92,0,40.69788,-73.919071,360016605902,"ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL",0,0
98,0,40.828824,-73.945368,360016705891,"NEW HEIGHTS ACADEMY CHARTER SCHOOL",0,0
234,0,40.8023,-73.946918,360016905862,"SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 1",0,0
87,0,40.68242,-73.965931,360017005867,"ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL",0,0
34,13,40.844959,-73.85803,360094305973,"ICAHN CHARTER SCHOOL 2",38.5904206883992,0
71,72,40.65799,-73.920078,360094405974,"KINGS COLLEGIATE CHARTER SCHOOL",100,0
112,0,40.856678,-73.926411,360095206000,"EQUITY PROJECT CHARTER SCHOOL (THE)",0,0
21,13,40.856754,-73.842916,360095506027,"ICAHN CHARTER SCHOOL 3",62.9000153115909,0
53,53,40.8395,-73.920031,360095606025,"BRONX ACADEMY OF PROMISE CHARTER SCHOOL",95.6666666666667,0
31,0,40.760256,-73.939747,360095706068,"VOICE CHARTER SCHOOL OF NEW YORK",0,0
76,0,40.81511,-73.945866,360095806007,"ST HOPE LEADERSHIP ACADEMY CHARTER SCHOOL",0,0
47,0,40.788352,-73.944139,360096406038,"DREAM CHARTER SCHOOL",0,0
75,72,40.688102,-73.93238,360096506044,"BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL",100,0
44,0,40.82301,-73.922521,360096706008,"BGLIG-SHIRLEY RODRIQUEZ-REMENESKI CS",0,0
93,0,40.674482,-73.913259,360096906014,"ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL",0,0
77,41,40.668661,-73.904944,360098406165,"BROWNSVILLE COLLEGIATE  CHARTER SCHOOL",100,0
50,26,40.669324,-73.867271,360098906097,"BROOKLYN SCHOLARS CHARTER SCHOOL",50.2962962962963,0
106,31,40.64793,-73.978741,360099106123,"BROOKLYN PROSPECT CHARTER SCHOOL",27.5477462244937,0
46,0,40.67271,-73.928921,360099406151,"EXPLORE EMPOWER CHARTER SCHOOL",0,0
33,0,40.856754,-73.842916,360099506103,"ICAHN CHARTER SCHOOL 4",0,0
118,33,40.620371,-74.164424,360099606147,"JOHN W LAVELLE PREPARATORY CHARTER SCHOOL",27.9097184253691,0
92,29,40.582382,-73.972509,360100406101,"CONEY ISLAND PREPARATORY PUBLIC CHARTER SCHOOL",32.4306228275115,0
104,0,40.81457,-73.945001,360101006183,"DEMOCRACY PREP HARLEM CHARTER SCHOOL",0,0
57,0,40.63207,-73.969768,360101506206,"BROOKLYN DREAMS CHARTER SCHOOL",0,0
128,0,40.868711,-73.921208,360102406241,"INWOOD ACADEMY FOR LEADERSHIP CHARTER SCHOOL",0,0
167,23,40.82708,-73.900601,360102706234,"DR RICHARD IZQUIERDO HEALTH AND SCIENCE CHARTER SCHOOL",13.8386688162137,0
49,11,40.69468,-73.937721,360102906236,"BEDFORD STUYVESANT NEW BEGINNINGS CHARTER SCHOOL",22.2237389939253,0
71,68,40.678117,-73.915894,360103206229,"OCEAN HILL COLLEGIATE CHARTER SCHOOL",100,0
68,64,40.67855,-73.966341,360103306240,"BROOKLYN EAST COLLEGIATE CHARTER SCHOOL",100,0
56,0,40.689347,-73.763553,360103506226,"RIVERTON STREET CHARTER SCHOOL",0,0
99,23,40.670536,-73.874539,360105006293,"INVICTUS PREPARATORY CHARTER SCHOOL",23.0052972723983,0
111,101,40.675792,-73.935219,360105906349,"LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL",92.4681174681175,0
56,56,40.83088,-73.901921,360107106328,"MOTT HALL CHARTER SCHOOL",98.015873015873,0
99,51,40.839379,-73.935739,360107506307,"KIPP NYC WASHINGTON HEIGHTS ACADEMY CHARTER SCHOOL",51.393653516295,0
109,32,40.810713,-73.94896,360107806310,"DEMOCRACY PREP ENDURANCE CHARTER SCHOOL",29.1589868908816,0
108,105,40.710711,-73.888348,360108206433,"MIDDLE VILLAGE PREPARATORY CHARTER SCHOOL",99.9303621169917,0
67,64,40.719909,-73.991729,360108506376,"GREAT OAKS CHARTER SCHOOL",96.4321250888415,0
113,0,40.68619,-73.940851,360109406404,"UNITY PREPARATORY CHARTER SCHOOL OF BROOKLYN",0,0
118,30,40.6562,-73.982621,360110006402,"BROOKLYN URBAN GARDEN CHARTER SCHOOL",25.9608498448317,0
