"total","numF","lat","lon","id","name","prct","top25"
253,31,36.82764,-84.86572,210579002020,"Wayne County Middle School",12.2529644268775,0
2,0,36.784299,-84.984752,210579002250,"Otter Creek Academy",0,0
181,40,37.498215,-87.71138,210582002348,"Webster County Middle School",21.9799910407645,0
7,0,37.997347,-85.956931,210585001375,"West Point Elementary School",0,0
270,28,36.779723,-84.155641,210588001387,"Whitley County Middle School",10.3522719927606,0
66,29,36.7367,-84.1654,210591001939,"Williamsburg City School",43.9393939393939,0
59,19,38.646721,-84.565924,210594001393,"Williamstown Jr High",31.7002118644068,0
105,0,37.732782,-83.549251,210597001693,"Wolfe County Middle School",0,0
2,0,37.762286,-83.60975,210597002380,"Dessie Scott School",0,0
319,67,38.041554,-84.74762,210600001405,"Woodford County Middle School",20.981703026038,0
1,0,38.04487,-84.731351,210600001840,"Safe Harbor Academy",0,0
8,2,30.39243,-91.188131,220001800193,"Louisiana School for the Visually Impaired",23.134328358209,0
8,0,30.39321,-91.186254,220001801789,"Louisiana School for the Deaf",0,0
2,0,31.296212,-92.506839,220002000267,"Louisiana Special Education Center",0,0
112,67,30.415113,-91.173137,220002201922,"LSU Laboratory School",59.8214285714286,0
48,49,30.524543,-91.18728,220002301921,"Southern University Lab School",100,0
28,29,30.524543,-91.18728,220002302402,"Southern University Laboratory Virtual School",100,0
126,0,30.246386,-92.274378,220003000001,"Armstrong Middle School",0,0
30,0,30.349189,-92.270373,220003000002,"Branch Elementary School",0,0
95,0,30.410719,-92.225531,220003000005,"Church Point Middle School",0,0
200,0,30.219973,-92.381777,220003000007,"Crowley Middle School",0,0
24,0,30.236054,-92.510237,220003000010,"Egan Elementary School",0,0
26,0,30.2654,-92.57031,220003000012,"Evangeline Elementary School",0,0
70,0,30.16488,-92.4985,220003000016,"Midland High School",0,0
87,0,30.29918,-92.19228,220003000017,"Mire Elementary School",0,0
49,0,30.422487,-92.312673,220003000020,"Richard Elementary School",0,0
98,0,30.323584,-92.497803,220003001015,"Iota Middle School",0,0
5,0,30.32851,-92.229891,220003002381,"AMIKids Acadiana",0,0
33,0,29.812203,-91.667343,220003201375,"V. B. Glencoe Charter School",0,0
57,0,29.936289,-90.072687,220003301485,"International School of Louisiana",0,0
47,45,31.080468,-92.05109,220003501494,"Avoyelles Public Charter School",95.3549467363377,0
75,0,32.470677,-91.49148,220003801539,"Delhi Charter School",0,0
404,348,30.654699,-91.153497,220003900406,"Northwestern Middle School",86.3461767863533,0
93,0,30.584643,-91.134508,220004000343,"Baker Middle School",0,0
27,17,30.584365,-91.13358,220004000410,"Park Ridge Academic Magnet School",63.2138114209827,0
89,15,29.824892,-90.013367,220004101630,"Belle Chasse Academy",16.7827438510732,0
43,0,30.00266,-90.048141,220004201634,"Milestone Academy",0,0
18,0,29.93838,-90.168641,220004701780,"Riverside Alternative High School",0,0
16,0,32.451839,-92.109457,220004701781,"Southside Alternative High School",0,0
51,0,32.525499,-92.649745,220005600750,"A. E. Phillips Laboratory School",0,0
32,0,30.862522,-92.794031,220006000024,"Elizabeth High School",0,0
25,0,30.789028,-92.948268,220006000025,"Fairview High School",0,0
94,0,30.814643,-92.65469,220006000030,"Oakdale Middle School",0,0
55,57,30.617881,-92.751228,220006000032,"Oberlin High School",100,0
22,0,30.522772,-93.049558,220006000033,"Reeves High School",0,0
97,39,30.488755,-92.844311,220006001049,"Kinder Middle School",39.5763236521224,0
290,91,30.25676,-90.988318,220009000037,"Dutchtown Middle School",30.3920960867881,0
214,61,30.31381,-90.90443,220009000039,"Galvez Middle School",27.3783484362128,0
209,49,30.218949,-90.936757,220009000040,"Gonzales Middle School",22.3967655217165,0
96,17,30.101102,-91.018886,220009000042,"Lowery Middle School",16.9627192982456,0
297,112,30.30422,-90.95537,220009000044,"Prairieville Middle School",36.4253109727018,0
186,26,30.22258,-90.859813,220009000045,"St. Amant Middle School",13.3204161429968,0
207,67,30.27205,-90.90436,220009000462,"Central Middle School",31.1545476061201,0
96,25,30.27477,-90.871612,220009001863,"Lake Elementary School",24.7853852596315,0
45,0,30.05523,-91.037996,220012000050,"Belle Rose Middle School",0,0
70,0,29.841635,-90.957876,220012000052,"Labadieville Middle School",0,0
96,0,29.942651,-91.026935,220012000054,"Napoleonville Middle School",0,0
57,0,29.960566,-91.212155,220012000056,"Pierre Part Middle School",0,0
326,50,30.56203,-91.041151,220012500364,"Central Middle School",15.3522134992989,0
14,4,29.790653,-90.804418,220012602058,"The MAX Charter School",27.8688524590164,0
74,0,32.769691,-92.390894,220014602282,"D'Arbonne Woods Charter School",0,0
89,0,30.952724,-92.175723,220015000063,"Bunkie Magnet High School",0,0
120,24,31.127802,-92.071315,220015000073,"Marksville High School",20.0448430493274,0
111,20,31.035444,-91.973096,220015000075,"Avoyelles High School",18.0703959773727,0
78,26,30.992196,-92.142642,220015001378,"LA School for Ag Science",33.2465277777778,0
11,0,32.518673,-92.638501,220015101195,"Howard School",0,0
202,9,30.420836,-91.137355,220015702322,"University View Academy",4.42650065470584,0
100,0,30.187958,-93.1717,220015802319,"Lake Charles Charter Academy",0,0
172,51,30.852475,-93.302705,220018000082,"DeRidder Junior High School",29.6003902516725,0
67,21,30.744713,-93.026921,220018000083,"East Beauregard High School",31.3432835820896,0
36,7,30.746527,-93.537103,220018000086,"Merryville High School",19.2143326758711,0
26,4,30.653743,-93.411343,220018000088,"Singer High School",14.9699357246527,0
106,25,30.570233,-93.233912,220018000089,"South Beauregard High School",23.4910665131875,0
63,4,29.92521,-90.102191,220018600981,"Sophie B. Wright Institute of Academic Excellence",6.30521646687928,0
40,0,29.962737,-90.079131,220018702283,"Success Preparatory Academy",0,0
71,0,30.176144,-93.196815,220018902349,"Southwest Louisiana Charter Academy",0,0
126,36,32.4401,-93.764181,220019100175,"Linwood Public Charter School",30.5308726361358,0
62,13,30.01036,-90.077841,220019200947,"Arthur Ashe Charter School",20.8507670850767,0
49,0,29.99367,-90.038461,220019300944,"McDonogh 42 Charter School",0,0
93,0,30.04697,-89.978981,220019502021,"ReNEW Dolores T. Aaron Elementary",0,0
35,0,29.936785,-90.083346,220019901208,"James M. Singleton Charter School",0,0
81,0,29.90555,-89.998611,220020000883,"Dwight D. Eisenhower Academy of Global Studies",0,0
57,0,29.97783,-90.079931,220020102410,"ReNew McDonogh City Park Academy",0,0
45,7,30.00704,-90.052331,220020400893,"Gentilly Terrace Elementary School",15.3535353535354,0
89,43,29.98811,-90.080961,220020600976,"Langston Hughes Charter Academy",50.1636842835345,0
56,10,29.976291,-90.034,220020802071,"Akili Academy of New Orleans",17.8248514595712,0
50,0,29.98994,-90.074601,220020900949,"Medard H. Nelson Charter School",0,0
49,0,32.555221,-92.907576,220021000090,"Arcadia High School",0,0
1,0,32.35742,-92.97721,220021000091,"Bienville High School",0,0
34,0,32.250925,-93.166062,220021000092,"Castor High School",0,0
12,0,32.538465,-93.062155,220021000095,"Gibsland-Coleman High School",0,0
36,0,32.32203,-93.268414,220021000098,"Ringgold High School",0,0
34,0,32.160768,-92.973927,220021000099,"Saline High School",0,0
95,16,29.96822,-90.053781,220021102307,"KIPP New Orleans Leadership Academy",16.7275331185106,0
45,0,29.96648,-90.036641,220021202278,"Arise Academy",0,0
14,31,29.938272,-90.029178,220021402020,"Crescent Leadership Academy",100,0
64,2,30.54488,-92.099761,220021502348,"JS Clark Leadership Academy",3.07326158940397,0
106,0,29.970632,-90.123828,220021600958,"KIPP Believe College Prep",0,0
49,13,29.96677,-90.013631,220021700414,"Dr. Martin Luther King Charter School for Sci/Tech",26.3076659235123,0
65,0,29.94259,-90.026931,220022000946,"Harriet Tubman Charter School",0,0
59,0,29.94354,-90.048511,220022200938,"McDonogh #32 Literacy Charter School",0,0
31,0,30.54167,-91.194601,220022302403,"Celerity Crestworth Charter School",0,0
95,0,29.95829,-90.117261,220022400914,"Lafayette Academy",0,0
42,0,29.97847,-90.105961,220022500860,"Pierre A. Capdau Learning Academy",0,0
76,0,29.9233,-90.085111,220022702018,"ReNEW Cultural Arts Academy at Live Oak Elementary",0,0
72,0,30.01036,-90.037641,220022802357,"Mary D. Coghill Charter School",0,0
222,15,29.92677,-90.090371,220023302320,"Louisiana Virtual Charter Academy",6.72163847839524,0
76,0,29.94817,-90.048741,220023600853,"Martin Behrman Charter Acad of Creative Arts & Sci",0,0
50,4,29.93037,-90.094191,220023802341,"Cohen College Prep",7.36,0
29,0,29.94311,-90.092081,220023901800,"Edgar P. Harney Spirit of Excellence Academy",0,0
143,0,30.780166,-89.867935,220024000103,"Bogalusa High School",0,0
5,0,30.01006,-90.155291,220024102370,"JCFA-East",0,0
53,0,29.92718,-90.074921,220024200917,"ReNEW SciTech Academy at Laurel",0,0
33,0,29.92616,-90.017231,220024302362,"Paul Habans Charter School",0,0
103,24,29.93951,-90.090161,220024402043,"KIPP Central City Academy",23.087689675857,0
35,0,29.965006,-90.069149,220024500870,"Joseph A. Craig Charter School",0,0
41,21,31.649339,-91.562845,220024702354,"Delta Charter School",51.4456469068002,0
54,0,30.03387,-90.015431,220024902367,"Mildred Osborne Charter School",0,0
56,0,29.97145,-90.104191,220025000872,"Esperanza Charter School",0,0
7,9,33.021518,-92.725643,220025202397,"Northeast Claiborne Charter",100,0
63,0,29.96914,-90.078111,220025300877,"Phillis Wheatley Community School",0,0
91,0,30.018961,-89.975642,220025502376,"ReNEWSchaumburg Elementary",0,0
57,0,29.9348,-90.042641,220025600885,"William J. Fischer Accelerated Academy",0,0
187,0,30.38078,-91.132431,220025800389,"Kenilworth Science and Technology Charter School",0,0
56,10,29.93326,-90.106101,220025900897,"Samuel J. Green Charter School",17.9287145720011,0
99,25,29.96098,-90.062871,220026200932,"KIPP McDonogh 15 School for the Creative Arts",57.1203216039488,0
44,22,30.02991,-89.949711,220026702062,"Fannie C. Williams Charter School",49.0998363338789,0
75,0,30.463425,-91.116839,220026902361,"Baton Rouge Charter Academy at Mid-City",0,0
345,55,32.47417,-93.669431,220027000125,"Elm Grove Middle School",15.8735347685985,0
238,34,32.542195,-93.707315,220027000126,"Greenacres Middle School",14.3479162347087,0
37,0,32.910718,-93.698698,220027000132,"Plain Dealing High School",0,0
333,67,32.524182,-93.510367,220027000135,"Haughton Middle School",20.1201201201201,0
195,10,32.520013,-93.704779,220027000137,"Rusheon Middle School",5.14610462254441,0
287,92,32.667465,-93.746054,220027000842,"Benton Middle School",32.0210567597327,0
270,103,32.545559,-93.666269,220027001573,"Cope Middle School",38.2453408822836,0
180,33,32.463302,-93.730977,220030000146,"Broadmoor Middle Laboratory School",18.2231128924516,0
400,92,32.434956,-93.74278,220030000158,"Caddo Parish Middle Magnet School",23.0186991869919,0
123,0,32.555312,-93.815005,220030000163,"Green Oaks Performing Arts Academy",0,0
82,39,32.799233,-93.870818,220030000165,"Herndon Magnet School",47.6316457072446,0
198,0,32.447927,-93.771005,220030000167,"Caddo Middle Career and Technology School",0,0
151,0,32.447734,-93.856757,220030000169,"Huntington High School",0,0
47,0,32.46337,-93.812271,220030000183,"Oak Park Microsociety Elementary School",0,0
38,4,32.748289,-93.971219,220030000185,"Oil City Magnet School",10.4714912280702,0
231,12,32.398615,-93.791646,220030000189,"Ridgewood Middle School",5.16683854503505,0
54,20,32.876065,-93.985865,220030000206,"Vivian Elementary/Middle School",36.5276868223823,0
212,0,32.388093,-93.9019,220030000207,"Walnut Hill Elementary/Middle School",0,0
105,16,32.504408,-93.774106,220030000208,"Booker T. Washington New Technology High School",15.2766239239058,0
301,26,32.452267,-93.723398,220030000213,"Youree Dr. Middle Advanced Placement Magnet School",8.61857124297036,0
12,0,32.496777,-93.73492,220030001698,"Alexander Learning Center",0,0
260,32,32.610864,-93.872898,220030001917,"Donnie Bickham Middle School",12.3511312217195,0
192,27,32.34225,-93.825311,220030001918,"Keithville Elementary/Middle School",13.7849506578947,0
13,0,32.483454,-93.710639,220030002333,"Community Ombudsman",0,0
32,0,32.513491,-93.771649,220030002343,"Academic Recovery Ombudsman",0,0
91,0,32.483576,-93.696809,220030002377,"Magnolia School of Excellence",0,0
182,0,32.49446,-93.792831,220030002380,"Lakeshore Middle School",0,0
122,31,30.243086,-93.251796,220033000214,"S. P. Arnett Middle School",25.280194044831,0
60,0,30.115494,-92.96255,220033000217,"Bell City High School",0,0
92,0,30.449571,-93.449898,220033000226,"DeQuincy Middle School",0,0
135,12,30.244607,-93.016544,220033000238,"Iowa High School",8.87967760506621,0
112,0,30.250169,-93.379997,220033000246,"LeBlanc Middle School",0,0
274,68,30.231988,-93.361027,220033000247,"W. W. Lewis Middle School",24.7889923651313,0
108,33,30.227175,-93.319024,220033000248,"Maplewood Middle School",30.7471264367816,0
129,9,30.256233,-93.18644,220033000251,"Ray D. Molo Middle Magnet School",6.99529935675408,0
299,63,30.304986,-93.221764,220033000253,"Moss Bluff Middle School",21.0932616919787,0
165,33,30.202935,-93.188515,220033000257,"Oak Park Middle School",19.9163179916318,0
29,2,30.316774,-93.662799,220033000265,"Starks High School",6.87673404676972,0
74,21,30.197384,-93.581773,220033000271,"Vinton Middle School",28.1055093555094,0
390,63,30.176751,-93.243898,220033000276,"S. J. Welsh Middle School",16.1150147928994,0
224,35,30.175256,-93.207008,220033000280,"F. K. White Middle School",15.5982905982906,0
117,14,32.06037,-92.09637,220036000282,"Caldwell Parish Junior High School",11.965811965812,0
53,23,30.016309,-93.188433,220039000289,"Grand Lake High School",43.0944445902328,0
15,0,29.983417,-93.374482,220039000290,"Hackberry High School",0,0
7,0,29.763441,-93.69726,220039000291,"Johnson Bayou High School",0,0
21,0,29.786106,-93.106614,220039000293,"South Cameron High School",0,0
60,0,31.628078,-91.817373,220042000294,"Block High School",0,0
8,0,31.326914,-91.88751,220042000295,"Central High School",0,0
26,0,31.770243,-91.823057,220042000298,"Harrisonburg High School",0,0
17,0,31.8435,-91.655316,220042000304,"Sicily Island High School",0,0
44,4,32.957949,-93.137286,220045000308,"Haynesville Jr./Sr. High School",9.01208617971624,0
62,0,32.783908,-93.067104,220045000312,"Homer Junior High School",0,0
23,0,32.913318,-92.827367,220045000315,"Summerfield High School",0,0
99,21,31.620038,-91.560287,220048000318,"Ferriday Junior High School",21.0282010860046,0
34,0,31.458002,-91.721517,220048000322,"Monterey High School",0,0
107,19,31.56154,-91.433992,220048000325,"Vidalia Junior High School",17.7570093457944,0
4,0,31.619073,-91.565394,220048001515,"Concordia Education Center",0,0
183,84,32.237369,-93.827683,220051000275,"North DeSoto Middle School 6-8",45.9016393442623,0
45,0,32.001838,-93.992545,220051000331,"Logansport High School",0,0
23,0,31.958865,-93.91627,220051000337,"Stanley High School",0,0
97,0,32.045744,-93.683172,220051000626,"Mansfield Middle School",0,0
5,0,30.468167,-91.145809,220054000350,"Belfair Montessori School",0,0
163,13,30.444434,-91.066277,220054000354,"Broadmoor Middle School",7.97546012269939,0
149,16,30.463721,-91.135399,220054000360,"Capitol Middle School",10.738255033557,0
78,0,30.703295,-91.011516,220054000365,"Northeast High School",0,0
247,33,30.4335,-91.174731,220054000396,"McKinley Middle Magnet School",13.3078618818492,0
45,0,30.46931,-91.064768,220054000404,"Northdale Superintendent's Academy",0,0
240,39,30.484749,-91.072891,220054000409,"Park Forest Middle School",16.3435251798561,0
223,82,30.44663,-91.063446,220054000428,"Sherwood Middle Academic Academy",36.6270992702014,0
244,11,30.429646,-91.019762,220054000432,"Southeast Middle School",4.52075437234577,0
402,51,30.440904,-91.132169,220054000442,"Westdale Middle School",12.7107320540156,0
81,0,30.46758,-91.173433,220054000673,"Community School For Apprenticeship Learning",0,0
83,0,30.525929,-91.168356,220054000679,"J. K. Haynes Charter Inc.",0,0
71,0,30.46443,-91.140021,220054001384,"Greenville Superintendent's Academy",0,0
189,61,30.408612,-91.143242,220054001554,"Glasgow Middle School",31.9949661963551,0
293,43,30.392635,-91.014721,220054001692,"Woodlawn Middle School",14.7100971997685,0
204,37,30.52962,-91.170451,220054002069,"Scotlandville Middle Pre-Engineering Academy",18.1007614313331,0
75,0,30.49859,-91.140131,220054002316,"Inspire Charter Academy (Natl. Heritage Acad.)",0,0
30,0,30.44248,-91.176831,220054002335,"Thrive Baton Rouge",0,0
61,0,30.51869,-91.130901,220054002363,"North Banks Middle School of Excellence",0,0
11,0,30.50109,-91.144481,220054002384,"AMIkids Baton Rouge",0,0
73,70,32.796227,-91.185261,220057000453,"Griffin Middle School Academy",97.930632468668,0
94,18,30.856907,-91.010477,220060000461,"East Feliciana Middle School",19.078535669587,0
67,2,30.720661,-91.158634,220060002321,"Slaughter Community Charter School",2.97583290975463,0
48,0,30.487344,-92.597193,220063000470,"Basile High School",0,0
114,0,30.812402,-92.351343,220063000471,"Bayou Chicot Elementary School",0,0
26,0,30.569218,-92.312846,220063000473,"Chataignier Elementary School",0,0
82,81,30.637179,-92.41798,220063000475,"Mamou High School",99.0442541274545,0
34,0,30.692753,-92.396811,220063000481,"Vidrine Elementary School",0,0
83,0,30.686106,-92.277771,220063000482,"Ville Platte High School",0,0
2,0,30.69283,-92.380819,220063001717,"Evangeline Central School",0,0
73,0,32.260544,-91.745182,220066000484,"Baskin School",0,0
50,0,32.04299,-91.81548,220066000486,"Fort Necessity School",0,0
56,0,32.048933,-91.662174,220066000487,"Gilbert School",0,0
65,0,32.241281,-91.592525,220066000489,"Crowville School",0,0
181,0,31.553191,-92.520786,220069000498,"Grant Junior High School",0,0
23,0,31.760526,-92.382481,220069000500,"Georgetown High School",0,0
32,0,31.668254,-92.893168,220069000502,"Montgomery High School",0,0
279,8,29.970228,-91.833789,220072000316,"Iberia Middle School",2.88733052828424,0
215,6,30.009387,-91.83795,220072000505,"Anderson Middle School",2.78508258855458,0
85,0,29.947129,-91.993286,220072000511,"Delcambre High School",0,0
75,0,29.945242,-91.702584,220072000519,"Jeanerette Senior High School",0,0
92,0,30.067967,-91.738638,220072000523,"Loreauville High School",0,0
232,11,30.010543,-91.754896,220072001927,"Belle Place Middle School",4.76298012724845,0
54,0,30.260739,-91.10479,220075000231,"East Iberville Elementary/High School",0,0
276,11,30.26196,-91.250319,220075000543,"Plaquemine Senior High School",6.37311703360371,0
68,0,30.161659,-91.148626,220075000550,"White Castle High School",0,0
66,0,32.345492,-92.720439,220078000556,"Quitman High School",0,0
79,0,32.235762,-92.708375,220078000557,"Jonesboro-Hodge Middle School",0,0
37,0,32.240351,-92.60696,220078000560,"Weston High School",0,0
37,0,30.478799,-92.693261,220081000561,"Elton High School",0,0
13,0,30.365272,-92.920952,220081000563,"Fenton Elementary School",0,0
36,15,30.35012,-92.6722,220081000564,"Hathaway High School",41.3486005089059,0
129,0,30.244128,-92.652682,220081000566,"Jennings High School",0,0
43,0,30.235846,-92.921,220081000570,"Lacassine High School",0,0
63,0,30.096683,-92.669868,220081000572,"Lake Arthur High School",0,0
85,0,30.232403,-92.74262,220081000575,"Welsh-Roanoke Junior High School",0,0
259,52,29.961706,-90.166563,220084000320,"Riverdale Middle School",20.1799168551087,0
296,64,30.026586,-90.210096,220084000576,"John Q. Adams Middle School",21.6735966735967,0
58,29,29.839783,-90.108334,220084000599,"Allen Ellender School",50.3787878787879,0
37,0,30.005404,-90.13638,220084000600,"J.C. Ellis Elementary School",0,0
31,0,29.852184,-90.112292,220084000602,"Estelle Elementary School",0,0
74,0,29.738191,-90.127458,220084000604,"Fisher Middle/High School",0,0
224,26,29.900579,-90.205903,220084000605,"Henry Ford Middle School",11.5185387131952,0
13,0,29.232734,-89.998299,220084000606,"Grand Isle High School",0,0
237,0,29.894706,-90.050492,220084000609,"Gretna Middle School",0,0
270,30,29.984681,-90.197644,220084000614,"T.H. Harris Middle School",11.2406867508908,0
119,114,29.986708,-90.139871,220084000617,"Haynes Academy School for Advanced Studies",95.4349881545538,0
50,0,29.88818,-90.113521,220084000629,"Lincoln Elementary School for the Arts",0,0
206,27,29.891232,-90.026095,220084000630,"Livaudais Middle School",12.9105865938027,0
288,23,29.899368,-90.091332,220084000632,"L.H. Marrero Middle School",7.95638613178936,0
36,10,29.985739,-90.198687,220084000634,"Rudolph Matas School",27.8708356597804,0
261,29,30.008925,-90.173578,220084000636,"J.D. Meisler Middle School",11.0520094562648,0
222,0,30.016299,-90.229849,220084000644,"Theodore Roosevelt Middle School",0,0
52,0,30.0015,-90.23212,220084000653,"Kenner Discovery Health Sciences Academy",0,0
267,28,29.899723,-90.140508,220084000658,"Stella Worley Middle School",10.4868913857678,0
27,0,29.855712,-90.105728,220084001518,"Westbank Community School",0,0
96,93,29.8934,-90.179095,220084001667,"Patrick F. Taylor Science & Technology Academy",96.5207952468007,0
32,17,30.034315,-90.254381,220084001704,"Chateau Estates Elementary School",52.3871527777778,0
260,39,29.859847,-90.10569,220084001884,"Harry S. Truman Middle School",15.2682926829268,0
11,0,29.966549,-90.161263,220084002044,"Martyn Alternative School",0,0
113,112,29.91271,-90.061651,220084002051,"L. W. Ruppel Academy for Advanced Studies",99.1150442477876,0
14,0,29.97571,-90.226901,220084002346,"International School of Louisiana Jefferson Parish",0,0
118,0,30.28457,-92.008176,220087000659,"Acadian Middle School",0,0
346,26,30.191487,-92.042779,220087000661,"L.J. Alleman Middle School",7.53513284191547,0
202,36,30.219701,-91.999406,220087000663,"Paul Breaux Middle School",17.6435643564356,0
132,0,30.125269,-91.96446,220087000665,"Broussard Middle School",0,0
195,0,30.316374,-92.050328,220087000666,"Carencro Middle School",0,0
172,0,30.16727,-92.140327,220087000675,"Judice Middle School",0,0
149,0,30.224382,-92.028103,220087000677,"Lafayette Middle School",0,0
178,0,30.176268,-92.064094,220087000681,"Edgar Martin Middle School",0,0
93,0,30.105317,-92.07707,220087000682,"Milton Elementary School",0,0
156,0,30.230548,-92.092767,220087000690,"Scott Middle School",0,0
224,0,30.098757,-91.996273,220087000695,"Youngsville Middle School",0,0
128,0,30.232889,-92.007093,220087001397,"N. P. Moss Preparatory Academy",0,0
159,0,30.24836,-91.989711,220087002301,"David Thibodaux STEM Magnet Academy",0,0
84,0,29.851055,-90.739621,220090000701,"Sixth Ward Middle School",0,0
123,0,29.790722,-90.812833,220090000703,"East Thibodaux Middle School",0,0
107,0,29.38832,-90.26452,220090000706,"Golden Meadow Middle School",0,0
150,0,29.515426,-90.333021,220090000711,"Larose-Cut Off Middle School",0,0
119,0,29.643827,-90.53223,220090000712,"Lockport Middle School",0,0
93,0,29.733661,-90.611145,220090000716,"Raceland Middle School",0,0
143,0,29.787604,-90.813183,220090000727,"West Thibodaux Middle School",0,0
116,0,29.641418,-90.679299,220090001968,"Bayou Blue Middle School",0,0
38,22,29.792311,-90.813686,220090002330,"Bayou Community Academy Charter School",57.4152773237441,0
52,0,29.795176,-90.82335,220090002339,"Virtual Academy of Lafourche",0,0
5,0,31.635556,-92.194124,220096000729,"Fellowship Elementary School",0,0
112,52,31.695395,-92.123175,220096000733,"Jena Junior High School",46.4285714285714,0
13,0,31.562973,-92.147558,220096000735,"Nebo Elementary School",0,0
61,0,31.869532,-92.294124,220096000738,"LaSalle Junior High School",0,0
48,0,32.529225,-92.517236,220099000742,"Choudrant High School",0,0
23,11,32.696232,-92.651773,220099000744,"Dubach School",47.1395881006865,0
42,0,32.529893,-92.784584,220099000753,"Simsboro High School",0,0
279,37,32.54322,-92.675579,220099001815,"Ruston Junior High School",13.1455222241054,0
282,63,30.487301,-90.944923,220102000759,"Denham Springs Junior High School",22.4710712952594,0
76,2,30.500367,-90.744441,220102000761,"Doyle High School",2.61963532128354,0
67,0,30.296499,-90.797949,220102000762,"French Settlement High School",0,0
28,0,30.392448,-90.76697,220102000764,"Frost School",0,0
56,0,30.506293,-90.669222,220102000765,"Holden High School",0,0
30,0,30.294618,-90.628989,220102000768,"Maurepas School",0,0
207,40,30.490852,-90.876717,220102000777,"Westside Junior High School",18.7577062235967,0
313,64,30.56924,-90.94734,220102001558,"Live Oak Middle School",20.6103733527851,0
162,32,30.452567,-90.94642,220102001559,"Southside Junior High School",19.8752704594629,0
154,0,30.500312,-90.590038,220102001708,"Albany Middle School",0,0
205,47,30.542225,-90.829099,220102002060,"North Corbin Junior High School",22.9971569654347,0
200,28,30.428206,-90.904516,220102002312,"Juban Parc Junior High School",13.8618421052632,0
92,19,30.417457,-90.560353,220102010339,"Springfield Middle School",20.1007809202195,0
103,16,32.41566,-91.19916,220105000779,"Madison Middle School",15.3066540374142,0
20,0,32.242593,-91.544545,220105010412,"Christian Acres Alternative School",0,0
151,16,32.514623,-92.08413,220108000788,"Carroll Junior High School",10.4566050888811,0
124,10,32.493543,-92.075363,220108000794,"Martin Luther King Junior High School",8.03385256960628,0
191,24,32.527588,-92.111494,220108000796,"Robert E. Lee Junior High School",12.434554973822,0
4,0,32.523756,-92.071435,220108002019,"Sherrouse School",0,0
80,13,32.5076,-92.112081,220108002365,"Excellence Academy Charter School",15.9686147186147,0
11,6,32.78662,-91.91848,220111000778,"Morehouse Magnet School",56.1088592935727,0
184,0,32.774938,-91.923537,220111000807,"Morehouse Junior High School",0,0
100,0,32.926492,-91.88704,220111002359,"Beekman Charter School",0,0
74,0,31.92383,-93.087174,220114000101,"Lakeview Junior & Senior High School",0,0
23,0,32.01932,-92.91012,220114000830,"Goldonna Elementary & Junior High School",0,0
13,0,31.739614,-93.398663,220114000832,"Marthaville Elementary & Junior High School",0,0
57,24,31.760707,-93.086951,220114000838,"N.S.U. Middle Lab School",42.1052631578947,0
47,0,31.653943,-93.203448,220114000841,"Provencal Elementary & Junior High School",0,0
47,0,31.770151,-93.105015,220114001404,"Frankie Ray Jackson Sr. Technical Center",0,0
172,0,31.779182,-93.098325,220114001616,"Natchitoches Jr. High School",0,0
35,0,31.53855,-92.921396,220114001930,"Cloutierville Elementary School",0,0
1,0,31.923551,-93.087362,220114002022,"Lakeview Annex",0,0
37,22,31.753575,-93.100363,220114002025,"Natchitoches Magnet School",59.4594594594595,0
98,22,30.039686,-89.924498,220117000858,"Einstein Charter School",20.7718573810847,0
82,24,29.93532,-90.009351,220117000903,"Alice M. Harte Elementary Charter School",28.7181368054282,0
69,74,30.00393,-90.100861,220117000907,"Edward Hynes Charter School",100,0
139,0,29.99766,-90.081969,220117000920,"McDonogh #35 Academy",0,0
176,83,29.93553,-90.113441,220117000926,"Lusher Charter School",46.082399335824,0
81,0,29.941657,-90.112011,220117000945,"Eleanor McMain Secondary School",0,0
14,0,29.995292,-90.08455,220117001522,"Youth Study Center",0,0
65,58,29.934141,-90.129965,220117001620,"Audubon Charter School",86.4195314603716,0
53,16,30.057595,-89.967287,220117001937,"Lake Forest Elementary Charter School",29.3150518716253,0
80,0,29.923429,-90.114775,220117001938,"Benjamin Franklin Elem. Math and Science",0,0
18,6,29.98146,-90.097851,220117002350,"ENCORE Academy",30.1923076923077,0
55,0,29.94628,-90.102251,220117002414,"Wilson Charter School",0,0
342,34,32.521425,-92.054237,220120001002,"Ouachita Junior High School",9.90039732215751,0
23,4,32.346557,-92.220022,220120001004,"Pinecrest Elementary/Middle School",17.2457704202292,0
166,0,32.487641,-92.176884,220120001009,"Riser Middle School",0,0
116,16,32.412672,-92.218531,220120001021,"Woodlawn Middle School",13.7931034482759,0
218,74,32.512745,-92.2172,220120001557,"West Ridge Middle School",34.0856100157129,0
225,53,32.54578,-92.170314,220120001564,"Good Hope Middle School",23.368902975876,0
148,13,32.43235,-92.089881,220120001683,"Richwood Junior High School",8.76176928808508,0
165,30,32.512065,-92.353757,220120001889,"Calhoun Middle School",18.0794814941156,0
113,34,32.696941,-92.071905,220120002325,"Sterlington Middle School",30.2725230710941,0
206,0,29.731864,-90.007398,220123001023,"Belle Chasse Middle School",0,0
16,0,29.64337,-89.929331,220123001026,"Phoenix High School",0,0
75,0,29.364447,-89.570262,220123002028,"South Plaquemines High School",0,0
108,22,30.559238,-91.554583,220126001029,"Livonia High School",20.2417153996101,0
