"id","area","size","alg8"
31149,"Rock County",15,0
31009,"Blaine County",6,1
31165,"Sioux County",4,0
31113,"Logan County",13,0.311
31171,"Thomas County",6,1
31179,"Wayne County",127,0.13
31183,"Wheeler County",4,0
32510,"Carson City",585,0.249
32031,"Washoe County",5391,0.264
32003,"Clark County",26617,0.204
32007,"Elko County",719,0.093
32001,"Churchill County",274,0.165
32033,"White Pine County",101,0.126
32005,"Douglas County",500,0.264
32009,"Esmeralda County",11,0
32011,"Eureka County",10,0.356
32013,"Humboldt County",269,0.154
32015,"Lander County",69,0.337
32017,"Lincoln County",64,0.392
32019,"Lyon County",665,0.173
32021,"Mineral County",37,0
32023,"Nye County",410,0.023
32027,"Pershing County",51,0.173
32029,"Storey County",25,0.43
33015,"Rockingham County",3487,0.218
33017,"Strafford County",1183,0.247
33007,"Coos County",300,0.042
33005,"Cheshire County",677,0.074
33011,"Hillsborough County",4637,0.23
33013,"Merrimack County",1475,0.244
33001,"Belknap County",667,0.398
33009,"Grafton County",899,0.309
33003,"Carroll County",492,0.423
33019,"Sullivan County",372,0.097
34027,"Morris County",5730,0.456
34035,"Somerset County",4053,0.378
34003,"Bergen County",10115,0.399
34041,"Warren County",1250,0.366
34007,"Camden County",5480,0.302
34013,"Essex County",9079,0.277
34017,"Hudson County",5607,0.225
34021,"Mercer County",3736,0.342
34023,"Middlesex County",9256,0.408
34025,"Monmouth County",7508,0.298
34031,"Passaic County",5702,0.315
34037,"Sussex County",1578,0.315
34039,"Union County",6582,0.6
34001,"Atlantic County",3301,0.214
34019,"Hunterdon County",1583,0.463
34011,"Cumberland County",1721,0.204
34005,"Burlington County",5154,0.256
34033,"Salem County",779,0.285
34009,"Cape May County",917,0.233
34029,"Ocean County",4995,0.269
34015,"Gloucester County",3460,0.303
35019,"Guadalupe County",63,0
35043,"Sandoval County",1652,0.218
35049,"Santa Fe County",1284,0.201
35001,"Bernalillo County",6870,0.249
35035,"Otero County",524,0.193
35023,"Hidalgo County",40,0.348
35061,"Valencia County",939,0.16
35055,"Taos County",319,0.208
35015,"Eddy County",836,0.201
35005,"Chaves County",849,0.115
35017,"Grant County",338,0.455
35013,"Do̱a Ana County",3028,0.136
35045,"San Juan County",1857,0.241
35057,"Torrance County",188,0.244
35039,"Rio Arriba County",429,0.104
35027,"Lincoln County",216,0.646
35007,"Colfax County",128,0
35059,"Union County",43,0
35009,"Curry County",653,0.068
35029,"Luna County",436,0.248
35041,"Roosevelt County",261,0.206
35025,"Lea County",1039,0.258
35011,"De Baca County",24,0
35031,"McKinley County",923,0.15
35006,"Cibola County",258,0
35037,"Quay County",108,0.173
35047,"San Miguel County",303,0.174
35028,"Los Alamos County",313,0.428
35053,"Socorro County",158,0.215
35033,"Mora County",35,0
35003,"Catron County",20,0
35021,"Harding County",1,0
35051,"Sierra County",95,0
36043,"Herkimer County",699,0.19
36065,"Oneida County",2486,0.181
36089,"St. Lawrence County",1164,0.111
36093,"Schenectady County",1847,0.173
36035,"Fulton County",610,0.128
36077,"Otsego County",547,0.15
36101,"Steuben County",1169,0.181
36103,"Suffolk County",18674,0.376
36019,"Clinton County",829,0.165
36095,"Schoharie County",332,0.173
36003,"Allegany County",494,0.191
36053,"Madison County",720,0.217
36099,"Seneca County",304,0.23
36009,"Cattaraugus County",1007,0.181
36083,"Rensselaer County",1431,0.159
36013,"Chautauqua County",1476,0.152
36017,"Chenango County",583,0.077
36105,"Sullivan County",660,0.169
36029,"Erie County",9640,0.182
36055,"Monroe County",8083,0.284
36059,"Nassau County",15641,0.454
36005,"Bronx County",932,0.345
36047,"Kings County",2126,0.364
36061,"New York County",1833,0.196
36081,"Queens County",334,0.415
36067,"Onondaga County",5299,0.218
36007,"Broome County",1930,0.14
36087,"Rockland County",3093,0.245
36085,"Richmond County",242,0.255
36001,"Albany County",2897,0.244
36025,"Delaware County",428,0.155
36109,"Tompkins County",798,0.273
36021,"Columbia County",547,0.158
36119,"Westchester County",11287,0.35
36057,"Montgomery County",533,0.152
36045,"Jefferson County",1235,0.153
36073,"Orleans County",459,0.184
36037,"Genesee County",630,0.186
36075,"Oswego County",1418,0.186
36115,"Washington County",684,0.125
36027,"Dutchess County",3156,0.219
36121,"Wyoming County",328,0.252
36011,"Cayuga County",688,0.121
36051,"Livingston County",654,0.139
36091,"Saratoga County",2392,0.183
36063,"Niagara County",2188,0.188
36049,"Lewis County",343,0.092
36069,"Ontario County",1180,0.237
36113,"Warren County",705,0.482
36097,"Schuyler County",170,0.223
36079,"Putnam County",1189,0.234
36033,"Franklin County",529,0.168
36039,"Greene County",446,0.16
36107,"Tioga County",585,0.292
36071,"Orange County",4636,0.186
36023,"Cortland County",487,0.155
36117,"Wayne County",1039,0.219
36031,"Essex County",258,0.151
36123,"Yates County",151,0.183
36111,"Ulster County",1774,0.18
36015,"Chemung County",835,0.162
36041,"Hamilton County",35,0.344
37051,"Cumberland County",3400,0.177
37147,"Pitt County",1559,0.293
37189,"Watauga County",326,0.299
37021,"Buncombe County",2353,0.316
37037,"Chatham County",768,0.232
37039,"Cherokee County",297,0.3
37063,"Durham County",3354,0.118
37067,"Forsyth County",4375,0.291
37099,"Jackson County",291,0.262
37001,"Alamance County",1898,0.258
37107,"Lenoir County",687,0.184
37127,"Nash County",1412,0.18
37135,"Orange County",1633,0.313
37137,"Pamlico County",142,0.169
37155,"Robeson County",1863,0.124
37193,"Wilkes County",784,0.157
37183,"Wake County",12752,0.387
37195,"Wilson County",779,0.233
37109,"Lincoln County",1029,0.128
37119,"Mecklenburg County",11735,0.296
37175,"Transylvania County",283,0.29
37011,"Avery County",163,0
37081,"Guilford County",5845,0.233
37089,"Henderson County",1085,0.141
37097,"Iredell County",2488,0.297
37003,"Alexander County",381,0.169
37125,"Moore County",1027,0.185
37161,"Rutherford County",811,0.084
37181,"Vance County",578,0.415
37013,"Beaufort County",581,0.242
37019,"Brunswick County",1087,0.211
37071,"Gaston County",2704,0.273
37129,"New Hanover County",1429,0.23
37157,"Rockingham County",1042,0.245
37171,"Surry County",966,0.217
37179,"Union County",3588,0.194
37185,"Warren County",162,0.012
37023,"Burke County",963,0.171
37069,"Franklin County",708,0.246
37005,"Alleghany County",111,0
37131,"Northampton County",243,0.576
37173,"Swain County",149,0.221
37025,"Cabarrus County",3154,0.25
37047,"Columbus County",725,0.098
37101,"Johnston County",2844,0.264
37145,"Person County",476,0.155
37007,"Anson County",268,0.159
37009,"Ashe County",245,0
37151,"Randolph County",1873,0.205
37117,"Martin County",302,0.254
37065,"Edgecombe County",646,0.167
37077,"Granville County",731,0.136
37017,"Bladen County",373,0.105
37045,"Cleveland County",1213,0.174
37015,"Bertie County",210,0.14
37139,"Pasquotank County",453,0.198
37027,"Caldwell County",962,0.195
37029,"Camden County",157,0.05
37031,"Carteret County",678,0.172
37033,"Caswell County",223,0
37035,"Catawba County",1928,0.208
37041,"Chowan County",159,0.282
37043,"Clay County",112,0
37163,"Sampson County",931,0.219
37053,"Currituck County",312,0
37055,"Dare County",375,0.245
37057,"Davidson County",1983,0.316
37059,"Davie County",522,0.156
37061,"Duplin County",721,0.25
37073,"Gates County",139,0.135
37075,"Graham County",101,0
37079,"Greene County",215,0.125
37083,"Halifax County",524,0.218
37085,"Harnett County",1506,0.195
37087,"Haywood County",914,0.224
37091,"Hertford County",212,0.137
37093,"Hoke County",476,0.334
37095,"Hyde County",46,0.238
37103,"Jones County",77,0.31
37105,"Lee County",751,0.029
37113,"Macon County",321,0.141
37115,"Madison County",198,0.116
37111,"McDowell County",488,0.176
37121,"Mitchell County",160,0.28
37123,"Montgomery County",314,0
37049,"Craven County",994,0.177
37133,"Onslow County",1829,0.204
37141,"Pender County",759,0.175
37143,"Perquimans County",118,0
37149,"Polk County",175,0.311
37153,"Richmond County",608,0.253
37159,"Rowan County",1131,0.281
37165,"Scotland County",426,0.287
37167,"Stanly County",683,0.25
37169,"Stokes County",532,0.09
37177,"Tyrrell County",38,0.154
37187,"Washington County",120,0.306
37191,"Wayne County",1480,0.217
37197,"Yadkin County",399,0.175
37199,"Yancey County",176,0.259
38059,"Morton County",339,0.21
38071,"Ramsey County",142,0.289
38015,"Burleigh County",902,0.202
38029,"Emmons County",37,0
38067,"Pembina County",91,0.07
38093,"Stutsman County",215,0.229
38011,"Bowman County",39,0.456
38013,"Burke County",21,0.107
38017,"Cass County",1634,0.281
38041,"Hettinger County",39,0
38049,"McHenry County",46,0
38057,"Mercer County",88,0.337
38077,"Richland County",157,0.075
38089,"Stark County",306,0.051
38105,"Williams County",394,0.245
38063,"Nelson County",49,0
38097,"Traill County",115,0.353
38031,"Foster County",50,0.31
38047,"Logan County",23,0
38037,"Grant County",20,0
38103,"Wells County",32,0.296
38075,"Renville County",56,0
38065,"Oliver County",14,0.489
38045,"LaMoure County",63,0.064
38101,"Ward County",635,0.172
38027,"Eddy County",24,0.08
38003,"Barnes County",105,0.224
38073,"Ransom County",76,0.22
38043,"Kidder County",21,0.093
38095,"Towner County",17,0
38009,"Bottineau County",55,0
38053,"McKenzie County",131,0
38051,"McIntosh County",21,0
38033,"Golden Valley County",28,0.069
38079,"Rolette County",210,0.018
38007,"Billings County",6,0
38023,"Divide County",26,0
38021,"Dickey County",64,0
38035,"Grand Forks County",577,0.255
38091,"Steele County",23,0
38085,"Sioux County",75,0
38055,"McLean County",111,0.172
38083,"Sheridan County",12,0
38099,"Walsh County",70,0.228
38025,"Dunn County",37,0
38001,"Adams County",18,0
38019,"Cavalier County",41,0.357
38005,"Benson County",50,0.114
38087,"Slope County",2,1
38081,"Sargent County",45,0.275
38061,"Mountrail County",80,0.126
38069,"Pierce County",4,0
39049,"Franklin County",14497,0.147
39095,"Lucas County",5401,0.132
39035,"Cuyahoga County",12510,0.19
39153,"Summit County",5669,0.238
39061,"Hamilton County",8020,0.483
39113,"Montgomery County",5742,0.183
39151,"Stark County",4237,0.246
39017,"Butler County",4443,0.171
39057,"Greene County",1681,0.337
39093,"Lorain County",3081,0.282
39101,"Marion County",919,0.23
39145,"Scioto County",924,0.168
39089,"Licking County",2108,0.172
39117,"Morrow County",448,0.257
39099,"Mahoning County",2498,0.213
39139,"Richland County",1228,0.223
39021,"Champaign County",569,0.333
39127,"Perry County",461,0.156
39157,"Tuscarawas County",1226,0.189
39097,"Madison County",544,0.337
39003,"Allen County",1161,0.235
39155,"Trumbull County",2261,0.179
39085,"Lake County",2394,0.258
39165,"Warren County",3010,0.264
39147,"Seneca County",481,0.212
39029,"Columbiana County",1175,0.197
39001,"Adams County",356,0.249
39023,"Clark County",1656,0.211
39005,"Ashland County",697,0.208
39161,"Van Wert County",378,0.479
39067,"Harrison County",138,0.24
39119,"Muskingum County",1156,0.211
39065,"Hardin County",309,0.227
39169,"Wayne County",1220,0.403
39087,"Lawrence County",743,0.21
39007,"Ashtabula County",1090,0.308
39009,"Athens County",586,0.169
39013,"Belmont County",717,0.193
39091,"Logan County",535,0.192
39077,"Huron County",676,0.228
39167,"Washington County",458,0.249
39173,"Wood County",1412,0.229
39103,"Medina County",2137,0.352
39171,"Williams County",476,0.221
39033,"Crawford County",528,0.159
39059,"Guernsey County",367,0.258
39141,"Ross County",931,0.27
39129,"Pickaway County",717,0.241
39031,"Coshocton County",370,0.277
39039,"Defiance County",495,0.25
39041,"Delaware County",3327,0.302
39135,"Preble County",474,0.415
39143,"Sandusky County",797,0.228
39053,"Gallia County",306,0.187
39037,"Darke County",650,0.331
39071,"Highland County",611,0.197
39043,"Erie County",901,0.16
39079,"Jackson County",383,0.489
39133,"Portage County",1650,0.156
39045,"Fairfield County",1950,0.213
39073,"Hocking County",334,0.368
39069,"Henry County",350,0.257
39109,"Miami County",1252,0.333
39123,"Ottawa County",419,0.315
39011,"Auglaize County",579,0.359
39081,"Jefferson County",609,0.25
39027,"Clinton County",619,0.269
39121,"Noble County",134,0.694
39175,"Wyandot County",279,0.178
39019,"Carroll County",245,0.246
39107,"Mercer County",609,0.454
39015,"Brown County",631,0.331
39159,"Union County",569,0.371
39025,"Clermont County",2017,0.325
39125,"Paulding County",227,0.311
39051,"Fulton County",584,0.209
39055,"Geauga County",820,0.258
39063,"Hancock County",822,0.191
39075,"Holmes County",334,0.165
39083,"Knox County",632,0.173
39105,"Meigs County",256,0.048
39111,"Monroe County",96,0.931
39115,"Morgan County",135,0.094
39131,"Pike County",358,0.61
39137,"Putnam County",426,0.131
39149,"Shelby County",688,0.208
39163,"Vinton County",154,0.183
39047,"Fayette County",360,0.225
40003,"Alfalfa County",58,0.074
40149,"Washita County",156,0.095
40039,"Custer County",403,0.24
40103,"Noble County",76,0.256
40105,"Nowata County",132,0.075
40011,"Blaine County",151,0.138
40021,"Cherokee County",545,0.252
40099,"Murray County",191,0.103
40101,"Muskogee County",924,0.191
40143,"Tulsa County",7984,0.287
40109,"Oklahoma County",9500,0.218
40107,"Okfuskee County",143,0.095
40147,"Washington County",652,0.242
40013,"Bryan County",561,0.144
40123,"Pontotoc County",510,0.248
40097,"Mayes County",484,0.23
40115,"Ottawa County",417,0.201
40081,"Lincoln County",390,0.199
40127,"Pushmataha County",165,0
40051,"Grady County",663,0.298
40093,"Major County",86,0.275
40037,"Creek County",971,0.18
40065,"Jackson County",335,0.311
40151,"Woods County",87,0.26
40015,"Caddo County",405,0.3
40019,"Carter County",656,0.169
40079,"Le Flore County",679,0.136
40045,"Ellis County",54,0.193
40125,"Pottawatomie County",975,0.192
40005,"Atoka County",161,0.112
40113,"Osage County",517,0.181
40007,"Beaver County",79,0.022
40017,"Canadian County",1867,0.204
40089,"McCurtain County",463,0.173
40111,"Okmulgee County",492,0.17
40135,"Sequoyah County",627,0.36
40001,"Adair County",352,0.197
40033,"Cotton County",83,0.047
40071,"Kay County",593,0.144
40087,"McClain County",528,0.299
40035,"Craig County",216,0.172
40025,"Cimarron County",37,0.245
40023,"Choctaw County",149,0.232
40133,"Seminole County",411,0.097
40137,"Stephens County",566,0.242
40145,"Wagoner County",750,0.192
40059,"Harper County",50,0.099
40077,"Latimer County",115,0.123
40031,"Comanche County",1454,0.114
40063,"Hughes County",158,0.069
40121,"Pittsburg County",575,0.126
40073,"Kingfisher County",282,0.214
40131,"Rogers County",987,0.211
40091,"McIntosh County",234,0.184
40129,"Roger Mills County",44,0.255
40047,"Garfield County",762,0.202
40041,"Delaware County",482,0.14
40117,"Pawnee County",206,0.159
40029,"Coal County",88,0.302
40069,"Johnston County",144,0.014
40083,"Logan County",343,0.18
40119,"Payne County",709,0.251
40141,"Tillman County",88,0.131
40009,"Beckham County",275,0.173
40049,"Garvin County",414,0.126
40153,"Woodward County",267,0.099
40139,"Texas County",308,0.254
40055,"Greer County",74,0
40085,"Love County",137,0.174
40075,"Kiowa County",106,0.313
40057,"Harmon County",39,0
40061,"Haskell County",169,0
40095,"Marshall County",207,0.127
40053,"Grant County",51,0.078
40043,"Dewey County",72,0
40027,"Cleveland County",3332,0.295
40067,"Jefferson County",79,0
41053,"Polk County",945,0.11
41047,"Marion County",4253,0.061
41045,"Malheur County",402,0.261
41051,"Multnomah County",6326,0.301
41071,"Yamhill County",1325,0.158
41043,"Linn County",1348,0.056
41065,"Wasco County",261,0.142
41067,"Washington County",6917,0.217
41007,"Clatsop County",395,0.164
41033,"Josephine County",827,0.396
41049,"Morrow County",163,0.364
41011,"Coos County",765,0.226
41037,"Lake County",93,0.162
41003,"Benton County",800,0.249
41021,"Gilliam County",20,0
41029,"Jackson County",2139,0.214
41059,"Umatilla County",975,0.222
41001,"Baker County",212,0.12
41017,"Deschutes County",1924,0.077
41039,"Lane County",3429,0.253
41015,"Curry County",172,0
41025,"Harney County",81,0.229
41019,"Douglas County",1041,0.14
41005,"Clackamas County",4580,0.216
41009,"Columbia County",569,0.186
41061,"Union County",314,0.237
41013,"Crook County",226,0.307
41031,"Jefferson County",256,0.195
41023,"Grant County",83,0.08
41063,"Wallowa County",60,0.178
41069,"Wheeler County",56,0
41027,"Hood River County",316,0.354
41035,"Klamath County",655,0.101
41041,"Lincoln County",394,0.275
41057,"Tillamook County",240,0.061
41055,"Sherman County",18,0.333
42085,"Mercer County",1114,0.371
42101,"Philadelphia County",13832,0.038
42003,"Allegheny County",10503,0.46
42049,"Erie County",2939,0.245
42129,"Westmoreland County",3505,0.429
42027,"Centre County",1004,0.317
42071,"Lancaster County",5023,0.364
42017,"Bucks County",6885,0.383
42045,"Delaware County",5410,0.225
42029,"Chester County",6304,0.398
42035,"Clinton County",316,0.094
42077,"Lehigh County",4303,0.197
42091,"Montgomery County",9273,0.31
42007,"Beaver County",2456,0.239
42013,"Blair County",1360,0.213
42069,"Lackawanna County",1985,0.229
42095,"Northampton County",3091,0.307
42061,"Huntingdon County",453,0.36
42043,"Dauphin County",3629,0.237
42079,"Luzerne County",3318,0.309
42123,"Warren County",383,0.262
42089,"Monroe County",1765,0.191
42133,"York County",4893,0.393
42107,"Schuylkill County",1412,0.472
42009,"Bedford County",542,0.465
42051,"Fayette County",1505,0.259
42031,"Clarion County",369,0.373
42011,"Berks County",4897,0.371
42075,"Lebanon County",1484,0.279
42005,"Armstrong County",576,0.351
42015,"Bradford County",716,0.43
42105,"Potter County",138,0.435
42125,"Washington County",2107,0.368
42037,"Columbia County",527,0.377
42111,"Somerset County",671,0.45
42001,"Adams County",1025,0.359
42041,"Cumberland County",2324,0.419
42021,"Cambria County",1334,0.312
42063,"Indiana County",748,0.392
42115,"Susquehanna County",453,0.209
42083,"McKean County",446,0.309
42065,"Jefferson County",429,0.287
42019,"Butler County",2055,0.562
42023,"Cameron County",30,0.052
42059,"Greene County",378,0.321
42055,"Franklin County",1671,0.341
42033,"Clearfield County",837,0.491
42039,"Crawford County",791,0.389
42121,"Venango County",463,0.236
42093,"Montour County",196,0.26
42103,"Pike County",851,0.489
42053,"Forest County",38,0.595
42081,"Lycoming County",1191,0.341
42073,"Lawrence County",896,0.332
42057,"Fulton County",165,0.4
42099,"Perry County",441,0.847
42025,"Carbon County",668,0.256
42047,"Elk County",315,0.276
42067,"Juniata County",271,0.342
42131,"Wyoming County",266,0.308
42119,"Union County",320,0.627
42097,"Northumberland County",900,0.368
42109,"Snyder County",403,0.58
42087,"Mifflin County",425,0.148
42117,"Tioga County",446,0.318
42113,"Sullivan County",35,0.451
42127,"Wayne County",393,0.339
44007,"Providence County",6567,0.227
44001,"Bristol County",541,0
44009,"Washington County",1180,0.363
44003,"Kent County",1678,0.128
44005,"Newport County",776,0.33
45035,"Dorchester County",2161,0.182
45083,"Spartanburg County",3572,0.242
45001,"Abbeville County",246,0.037
45003,"Aiken County",1885,0.332
45005,"Allendale County",81,0.257
45007,"Anderson County",2347,0.348
45009,"Bamberg County",147,0.196
45011,"Barnwell County",331,0.257
45013,"Beaufort County",1678,0.206
45015,"Berkeley County",2413,0.343
45017,"Calhoun County",120,0.505
45019,"Charleston County",3325,0.32
45021,"Cherokee County",693,0.302
45023,"Chester County",392,0.252
45025,"Chesterfield County",552,0.112
45027,"Clarendon County",400,0.21
45029,"Colleton County",441,0.123
45031,"Darlington County",822,0.294
45033,"Dillon County",457,0.484
45037,"Edgefield County",296,0.329
45039,"Fairfield County",216,0.121
45041,"Florence County",1706,0.18
45043,"Georgetown County",741,0.262
45045,"Greenville County",5614,0.237
45047,"Greenwood County",842,0.103
45049,"Hampton County",253,0.177
45051,"Horry County",3236,0.292
45053,"Jasper County",247,0.187
45055,"Kershaw County",814,0.304
45057,"Lancaster County",895,0.415
45059,"Laurens County",630,0.285
45061,"Lee County",144,0.164
45063,"Lexington County",3346,0.366
45079,"Richland County",5545,0.19
45069,"Marlboro County",269,0.113
45065,"McCormick County",69,0.21
45071,"Newberry County",455,0.19
45073,"Oconee County",781,0.255
45075,"Orangeburg County",872,0.14
45077,"Pickens County",1267,0.368
45081,"Saluda County",169,0.16
45087,"Union County",325,0.325
45089,"Williamsburg County",325,0.215
45091,"York County",3449,0.405
45085,"Sumter County",1160,0.203
45067,"Marion County",343,0.169
46051,"Grant County",85,0.353
46109,"Roberts County",119,0.094
46097,"Miner County",29,0.224
46099,"Minnehaha County",2188,0.157
46127,"Union County",232,0.383
46039,"Deuel County",31,0.323
46091,"Marshall County",45,0
46119,"Sully County",20,0.69
46013,"Brown County",369,0.168
46115,"Spink County",96,0.064
46083,"Lincoln County",519,0.309
46087,"McCook County",82,0.072
46079,"Lake County",141,0.186
46077,"Kingsbury County",68,0
46129,"Walworth County",58,0.117
46061,"Hanson County",28,0.862
46043,"Douglas County",27,0.523
46111,"Sanborn County",35,0
46009,"Bon Homme County",76,0.246
46019,"Butte County",115,0.174
46007,"Bennett County",29,0
46105,"Perkins County",28,0
46053,"Gregory County",64,0.516
46045,"Edmunds County",53,0
46011,"Brookings County",362,0.183
46103,"Pennington County",1319,0.222
46063,"Harding County",20,0
46057,"Hamlin County",92,0.206
46125,"Turner County",107,0.098
46015,"Brule County",75,0.255
46025,"Clark County",38,0
46101,"Moody County",60,0.189
46095,"Mellette County",18,0.183
46123,"Tripp County",73,0.225
46033,"Custer County",78,0
46137,"Ziebach County",36,0
46075,"Jones County",10,0
46047,"Fall River County",84,0.114
46035,"Davison County",221,0.156
46089,"McPherson County",18,0
46093,"Meade County",199,0.255
46049,"Faulk County",19,0
46029,"Codington County",321,0.33
46117,"Stanley County",38,0.279
46067,"Hutchinson County",91,0.156
46135,"Yankton County",232,0.312
46107,"Potter County",23,0
46055,"Haakon County",20,0.33
46021,"Campbell County",14,0
46005,"Beadle County",224,0.254
46023,"Charles Mix County",103,0.35
46081,"Lawrence County",219,0.166
46085,"Lyman County",27,0
46031,"Corson County",54,0.072
46059,"Hand County",32,0
46065,"Hughes County",211,0.499
46003,"Aurora County",34,0
46102,"Oglala Lakota County",107,0
46041,"Dewey County",20,0.877
46121,"Todd County",158,0.18
46027,"Clay County",92,0.529
46037,"Day County",56,0
46073,"Jerauld County",23,0.168
46071,"Jackson County",23,0
46069,"Hyde County",16,0
47063,"Hamblen County",765,0.257
47009,"Blount County",1490,0.249
47001,"Anderson County",905,0.225
47107,"McMinn County",624,0.152
47037,"Davidson County",5647,0.261
47093,"Knox County",4446,0.258
47157,"Shelby County",11000,0.14
47003,"Bedford County",641,0.058
47005,"Benton County",174,0.108
47007,"Bledsoe County",145,0
47011,"Bradley County",1204,0.123
47163,"Sullivan County",1633,0.194
47013,"Campbell County",408,0
47015,"Cannon County",174,0.282
47019,"Carter County",595,0
47021,"Cheatham County",517,0.249
47023,"Chester County",229,0.127
47025,"Claiborne County",325,0
47027,"Clay County",75,0
47029,"Cocke County",400,0
47031,"Coffee County",541,0.057
47033,"Crockett County",222,0
47035,"Cumberland County",548,0
47143,"Rhea County",420,0.051
47039,"Decatur County",158,0
47041,"DeKalb County",220,0
47043,"Dickson County",612,0.219
47045,"Dyer County",527,0.16
47047,"Fayette County",265,0
47103,"Lincoln County",385,0.057
47049,"Fentress County",206,0
47187,"Williamson County",3017,0.347
47051,"Franklin County",558,0.128
47053,"Gibson County",696,0.048
47055,"Giles County",295,0.038
47057,"Grainger County",292,0
47059,"Greene County",739,0
47061,"Grundy County",165,0
47065,"Hamilton County",3258,0.319
47067,"Hancock County",72,0
47069,"Hardeman County",283,0
47071,"Hardin County",261,0
47073,"Hawkins County",614,0.127
47075,"Haywood County",215,0
47077,"Henderson County",354,0
47079,"Henry County",363,0.312
47081,"Hickman County",238,0
47017,"Carroll County",365,0
47083,"Houston County",114,0
47085,"Humphreys County",229,0
47087,"Jackson County",107,0
47089,"Jefferson County",548,0
47179,"Washington County",1193,0
47091,"Johnson County",156,0
47095,"Lake County",63,0
47097,"Lauderdale County",349,0
47099,"Lawrence County",554,0
47189,"Wilson County",1619,0.245
47105,"Loudon County",561,0
47101,"Lewis County",124,0
47111,"Macon County",270,0
47113,"Madison County",869,0.053
47115,"Marion County",331,0
47117,"Marshall County",437,0
47119,"Maury County",873,0.093
47109,"McNairy County",363,0
47121,"Meigs County",147,0
47123,"Monroe County",549,0
47125,"Montgomery County",2427,0.11
47127,"Moore County",67,0.329
47129,"Morgan County",248,0.131
47131,"Obion County",420,0.033
47151,"Scott County",342,0
47133,"Overton County",262,0.132
47135,"Perry County",90,0
47137,"Pickett County",52,0.957
47139,"Polk County",190,0
47141,"Putnam County",675,0.096
47145,"Roane County",532,0.187
47147,"Robertson County",874,0.073
47149,"Rutherford County",3845,0.112
47153,"Sequatchie County",175,0
47155,"Sevier County",1083,0.108
47159,"Smith County",237,0
47161,"Stewart County",178,0
47165,"Sumner County",2247,0
47167,"Tipton County",855,0.25
47169,"Trousdale County",84,0
47171,"Unicoi County",211,0
47173,"Union County",338,0
47175,"Van Buren County",61,0
47177,"Warren County",534,0.212
47181,"Wayne County",164,0.447
47183,"Weakley County",332,0.137
47185,"White County",294,0
48107,"Crosby County",82,0.024
48125,"Dickens County",35,0.114
48137,"Edwards County",41,0
48353,"Nolan County",222,0.184
48433,"Stonewall County",19,0
48083,"Coleman County",89,0
48209,"Hays County",2575,0.388
48251,"Johnson County",2468,0.246
48277,"Lamar County",629,0.053
48029,"Bexar County",25799,0.309
48201,"Harris County",63100,0.244
48061,"Cameron County",7917,0.259
48355,"Nueces County",4942,0.176
48113,"Dallas County",34510,0.264
48439,"Tarrant County",26934,0.26
48423,"Smith County",2590,0.222
48141,"El Paso County",12868,0.195
48309,"McLennan County",3222,0.205
48453,"Travis County",12614,0.34
48221,"Hood County",612,0.405
48331,"Milam County",336,0.236
48491,"Williamson County",7878,0.268
48281,"Lampasas County",264,0.226
48177,"Gonzales County",305,0.187
48139,"Ellis County",2866,0.185
48215,"Hidalgo County",16501,0.227
48265,"Kerr County",531,0.131
48005,"Angelina County",1271,0.146
48027,"Bell County",4538,0.212
48099,"Coryell County",1135,0.231
48465,"Val Verde County",868,0.233
48041,"Brazos County",2011,0.339
48167,"Galveston County",4262,0.223
48245,"Jefferson County",2931,0.194
48303,"Lubbock County",3571,0.226
48329,"Midland County",1915,0.133
48143,"Erath County",451,0.252
48409,"San Patricio County",1122,0.187
48471,"Walker County",638,0.281
48381,"Randall County",1502,0.294
48339,"Montgomery County",8052,0.282
48241,"Jasper County",437,0.153
48121,"Denton County",10934,0.282
48467,"Van Zandt County",787,0.209
48273,"Kleberg County",406,0.233
48365,"Panola County",291,0.19
48203,"Harrison County",984,0.193
48425,"Somervell County",136,0.213
48385,"Real County",36,0.253
48333,"Mills County",80,0.188
48055,"Caldwell County",512,0.284
48459,"Upshur County",537,0.052
48479,"Webb County",5256,0.125
48135,"Ector County",2402,0.252
48085,"Collin County",14223,0.371
48259,"Kendall County",722,0.363
48157,"Fort Bend County",11282,0.289
48451,"Tom Green County",1339,0.132
48183,"Gregg County",1520,0.247
48001,"Anderson County",637,0.039
48049,"Brown County",531,0.117
48217,"Hill County",464,0.173
48189,"Hale County",539,0.041
48441,"Taylor County",1680,0.247
48359,"Oldham County",93,0
48499,"Wood County",439,0.059
48417,"Shackelford County",53,0.305
48367,"Parker County",1512,0.247
48249,"Jim Wells County",585,0.029
48043,"Brewster County",83,0.163
48073,"Cherokee County",817,0.19
48039,"Brazoria County",5164,0.232
48497,"Wise County",997,0.301
48375,"Potter County",1870,0.115
48279,"Lamb County",225,0
48071,"Chambers County",562,0.176
48185,"Grimes County",332,0.266
48003,"Andrews County",279,0
48253,"Jones County",198,0.131
48219,"Hockley County",341,0.111
48455,"Trinity County",161,0.289
48007,"Aransas County",256,0.137
48009,"Archer County",146,0.177
48213,"Henderson County",739,0.039
48067,"Cass County",400,0.175
48391,"Refugio County",110,0.099
48387,"Red River County",158,0
48059,"Callahan County",203,0.152
48399,"Runnels County",168,0.046
48389,"Reeves County",207,0
48019,"Bandera County",186,0.226
48021,"Bastrop County",1239,0.362
48321,"Matagorda County",515,0.036
48025,"Bee County",385,0.127
